                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    327,                0.55756,                 0.8391,                 1.2189,                0.80563,                 0.9357,                0.92328,                0.82018,                0.54727,                0.82754,                 1.2416,             0.00052157,             0.00052157,             0.00052157
                    328,                0.56541,                0.83242,                 1.2362,                0.84228,                0.90649,                0.92937,                0.83058,                 0.5206,                0.81144,                 1.2252,             0.00052081,             0.00052081,             0.00052081
                    329,                0.57518,                0.83386,                 1.2413,                0.84228,                0.90649,                0.92937,                0.83058,                 0.5206,                0.81144,                 1.2252,             0.00052005,             0.00052005,             0.00052005
                    330,                0.55307,                0.82749,                 1.2293,                0.89352,                0.88189,                0.93921,                0.83499,                0.54194,                0.79272,                 1.2303,             0.00051929,             0.00051929,             0.00051929
                    331,                0.60075,                0.86196,                 1.2432,                0.89352,                0.88189,                0.93921,                0.83499,                0.54194,                0.79272,                 1.2303,             0.00051853,             0.00051853,             0.00051853
                    332,                 0.5476,                0.80535,                 1.2082,                0.88994,                0.88102,                0.94109,                 0.8268,                0.56867,                0.79865,                 1.2457,             0.00051777,             0.00051777,             0.00051777
                    333,                 0.5815,                0.79344,                 1.2446,                0.88994,                0.88102,                0.94109,                 0.8268,                0.56867,                0.79865,                 1.2457,             0.00051701,             0.00051701,             0.00051701
                    334,                0.58067,                0.81595,                 1.2383,                0.85471,                0.90501,                0.94269,                0.82147,                0.58554,                0.80151,                 1.2443,             0.00051625,             0.00051625,             0.00051625
                    335,                0.56011,                0.79476,                 1.2525,                0.85471,                0.90501,                0.94269,                0.82147,                0.58554,                0.80151,                 1.2443,             0.00051548,             0.00051548,             0.00051548
                    336,                0.55274,                0.79157,                 1.2349,                0.91517,                0.87583,                0.94465,                0.83787,                0.55172,                0.77067,                  1.219,             0.00051472,             0.00051472,             0.00051472
                    337,                0.51532,                0.74961,                 1.1979,                0.91517,                0.87583,                0.94465,                0.83787,                0.55172,                0.77067,                  1.219,             0.00051396,             0.00051396,             0.00051396
                    338,                0.55972,                0.80118,                 1.2437,                0.92575,                0.87326,                 0.9458,                0.83743,                0.56006,                0.75444,                 1.2378,              0.0005132,              0.0005132,              0.0005132
                    339,                0.57961,                0.77305,                 1.2661,                0.92575,                0.87326,                 0.9458,                0.83743,                0.56006,                0.75444,                 1.2378,             0.00051244,             0.00051244,             0.00051244
                    340,                0.56069,                0.73077,                 1.2169,                 0.8837,                0.89625,                0.94775,                0.83028,                0.58243,                0.75203,                 1.2535,             0.00051168,             0.00051168,             0.00051168
                    341,                0.57342,                 0.8126,                  1.275,                 0.8837,                0.89625,                0.94775,                0.83028,                0.58243,                0.75203,                 1.2535,             0.00051092,             0.00051092,             0.00051092
                    342,                0.58368,                0.84562,                 1.2741,                0.85629,                0.90232,                0.94591,                0.84078,                0.53558,                0.79139,                 1.2254,             0.00051015,             0.00051015,             0.00051015
                    343,                0.58062,                0.79177,                 1.2133,                0.85629,                0.90232,                0.94591,                0.84078,                0.53558,                0.79139,                 1.2254,             0.00050939,             0.00050939,             0.00050939
                    344,                0.57752,                0.83856,                 1.2136,                0.87435,                0.87891,                0.94508,                0.83504,                0.55383,                0.79818,                 1.2425,             0.00050863,             0.00050863,             0.00050863
                    345,                 0.6046,                0.81704,                  1.252,                0.87435,                0.87891,                0.94508,                0.83504,                0.55383,                0.79818,                 1.2425,             0.00050787,             0.00050787,             0.00050787
                    346,                0.59707,                0.84517,                 1.2226,                0.86872,                0.91305,                0.94805,                 0.8174,                0.64499,                0.74961,                 1.2991,             0.00050711,             0.00050711,             0.00050711
                    347,                0.58397,                0.78884,                 1.2298,                0.86872,                0.91305,                0.94805,                 0.8174,                0.64499,                0.74961,                 1.2991,             0.00050635,             0.00050635,             0.00050635
                    348,                0.61195,                0.77915,                 1.2853,                0.87789,                 0.9278,                0.95207,                0.83852,                0.57158,                0.74306,                  1.258,             0.00050559,             0.00050559,             0.00050559
                    349,                0.56184,                0.75446,                 1.2164,                0.87789,                 0.9278,                0.95207,                0.83852,                0.57158,                0.74306,                  1.258,             0.00050483,             0.00050483,             0.00050483
                    350,                0.56465,                  0.833,                 1.2095,                0.89114,                0.90384,                0.95601,                0.84469,                0.55297,                0.75303,                 1.2302,             0.00050406,             0.00050406,             0.00050406
                    351,                0.58094,                0.81038,                 1.1934,                0.89114,                0.90384,                0.95601,                0.84469,                0.55297,                0.75303,                 1.2302,              0.0005033,              0.0005033,              0.0005033
                    352,                0.56834,                0.78579,                 1.2472,                0.89287,                0.90626,                0.95653,                0.82023,                0.63609,                0.77978,                  1.273,             0.00050254,             0.00050254,             0.00050254
                    353,                 0.6347,                0.83298,                 1.2296,                0.89287,                0.90626,                0.95653,                0.82023,                0.63609,                0.77978,                  1.273,             0.00050178,             0.00050178,             0.00050178
                    354,                0.54656,                 0.7312,                 1.2159,                0.83983,                0.93362,                0.95293,                0.83464,                0.56468,                0.78507,                 1.2266,             0.00050102,             0.00050102,             0.00050102
                    355,                0.55935,                0.76421,                  1.233,                0.83983,                0.93362,                0.95293,                0.83464,                0.56468,                0.78507,                 1.2266,             0.00050026,             0.00050026,             0.00050026
                    356,                 0.5483,                0.76635,                  1.208,                0.93024,                0.85968,                0.95289,                0.84589,                0.52729,                0.75942,                 1.2062,              0.0004995,              0.0004995,              0.0004995
                    357,                 0.5468,                0.72381,                 1.2097,                0.93024,                0.85968,                0.95289,                0.84589,                0.52729,                0.75942,                 1.2062,             0.00049873,             0.00049873,             0.00049873
                    358,                0.54818,                0.72023,                 1.2213,                0.92809,                0.87618,                0.95234,                0.84648,                0.52561,                0.74842,                 1.2004,             0.00049797,             0.00049797,             0.00049797
                    359,                0.53835,                0.69943,                 1.2063,                0.92809,                0.87618,                0.95234,                0.84648,                0.52561,                0.74842,                 1.2004,             0.00049721,             0.00049721,             0.00049721
                    360,                0.53122,                0.71522,                 1.2143,                0.90529,                0.92068,                0.95541,                0.84467,                0.53937,                0.72289,                 1.1985,             0.00049645,             0.00049645,             0.00049645
                    361,                0.57066,                 0.7646,                 1.2471,                0.90529,                0.92068,                0.95541,                0.84467,                0.53937,                0.72289,                 1.1985,             0.00049569,             0.00049569,             0.00049569
                    362,                0.53286,                 0.6908,                 1.2211,                0.87717,                0.93675,                0.95661,                0.84627,                0.54971,                0.70587,                 1.2039,             0.00049493,             0.00049493,             0.00049493
                    363,                0.57314,                0.74601,                 1.1993,                0.87717,                0.93675,                0.95661,                0.84627,                0.54971,                0.70587,                 1.2039,             0.00049417,             0.00049417,             0.00049417
                    364,                0.59757,                0.77386,                 1.2323,                0.87727,                0.92492,                0.95453,                0.85004,                0.52981,                0.70467,                 1.1847,             0.00049341,             0.00049341,             0.00049341
                    365,                0.52509,                0.72983,                 1.1681,                0.87727,                0.92492,                0.95453,                0.85004,                0.52981,                0.70467,                 1.1847,             0.00049264,             0.00049264,             0.00049264
                    366,                0.54627,                 0.6832,                 1.2431,                0.86912,                 0.9111,                0.95488,                0.84844,                0.54169,                 0.7101,                 1.1856,             0.00049188,             0.00049188,             0.00049188
                    367,                0.55028,                0.72336,                 1.1996,                0.86912,                 0.9111,                0.95488,                0.84844,                0.54169,                 0.7101,                 1.1856,             0.00049112,             0.00049112,             0.00049112
                    368,                0.55631,                0.73057,                 1.2101,                0.88252,                0.90772,                0.95356,                0.83727,                0.57031,                0.73103,                 1.2125,             0.00049036,             0.00049036,             0.00049036
                    369,                0.53823,                0.72173,                 1.1785,                0.88252,                0.90772,                0.95356,                0.83727,                0.57031,                0.73103,                 1.2125,              0.0004896,              0.0004896,              0.0004896
                    370,                0.53154,                0.72097,                  1.179,                0.86015,                0.93371,                0.95156,                 0.8348,                0.56902,                0.71926,                 1.2281,             0.00048884,             0.00048884,             0.00048884
                    371,                0.58537,                0.77254,                 1.2161,                0.86015,                0.93371,                0.95156,                 0.8348,                0.56902,                0.71926,                 1.2281,             0.00048808,             0.00048808,             0.00048808
                    372,                0.54762,                0.69021,                 1.2048,                0.88242,                0.91936,                0.95583,                0.84401,                0.54861,                0.70253,                 1.2026,             0.00048732,             0.00048732,             0.00048732
                    373,                0.54133,                0.70847,                 1.1793,                0.88242,                0.91936,                0.95583,                0.84401,                0.54861,                0.70253,                 1.2026,             0.00048655,             0.00048655,             0.00048655
                    374,                0.53977,                0.68079,                 1.1902,                0.88267,                 0.9349,                0.96319,                0.85219,                0.56193,                0.69098,                 1.1882,             0.00048579,             0.00048579,             0.00048579
                    375,                0.53894,                0.69673,                 1.1837,                0.88267,                 0.9349,                0.96319,                0.85219,                0.56193,                0.69098,                 1.1882,             0.00048503,             0.00048503,             0.00048503
                    376,                0.52392,                0.68017,                  1.176,                0.91066,                 0.9252,                0.96516,                0.85224,                0.57613,                 0.6645,                 1.1927,             0.00048427,             0.00048427,             0.00048427
                    377,                 0.5288,                0.70392,                 1.1929,                0.91066,                 0.9252,                0.96516,                0.85224,                0.57613,                 0.6645,                 1.1927,             0.00048351,             0.00048351,             0.00048351
                    378,                0.54751,                0.70404,                 1.2037,                0.91772,                0.92547,                0.96553,                 0.8585,                0.55344,                0.65182,                 1.1897,             0.00048275,             0.00048275,             0.00048275
                    379,                0.53394,                0.67989,                 1.1921,                0.91772,                0.92547,                0.96553,                 0.8585,                0.55344,                0.65182,                 1.1897,             0.00048199,             0.00048199,             0.00048199
                    380,                0.51895,                0.66964,                   1.17,                0.94528,                0.89962,                 0.9634,                 0.8502,                0.56515,                0.66472,                 1.2035,             0.00048122,             0.00048122,             0.00048122
                    381,                0.54673,                0.70052,                 1.1564,                0.94528,                0.89962,                 0.9634,                 0.8502,                0.56515,                0.66472,                 1.2035,             0.00048046,             0.00048046,             0.00048046
                    382,                0.53936,                0.71583,                 1.1771,                0.91062,                0.92821,                0.96719,                0.85862,                0.54627,                 0.6674,                 1.1935,              0.0004797,              0.0004797,              0.0004797
                    383,                0.54522,                0.66292,                 1.2041,                0.91062,                0.92821,                0.96719,                0.85862,                0.54627,                 0.6674,                 1.1935,             0.00047894,             0.00047894,             0.00047894
                    384,                0.54738,                0.63226,                 1.2138,                0.92893,                0.91627,                0.96978,                0.86483,                0.51773,                0.66891,                 1.1757,             0.00047818,             0.00047818,             0.00047818
                    385,                0.54263,                0.67377,                 1.1836,                0.92893,                0.91627,                0.96978,                0.86483,                0.51773,                0.66891,                 1.1757,             0.00047742,             0.00047742,             0.00047742
                    386,                0.57072,                0.72833,                 1.1951,                0.92636,                0.92585,                0.96899,                0.86989,                0.50927,                0.67926,                 1.1611,             0.00047666,             0.00047666,             0.00047666
                    387,                0.53605,                0.68626,                 1.1553,                0.92636,                0.92585,                0.96899,                0.86989,                0.50927,                0.67926,                 1.1611,              0.0004759,              0.0004759,              0.0004759
                    388,                0.52836,                0.70647,                 1.1495,                0.90798,                0.93489,                0.96831,                0.86028,                0.52837,                0.67476,                 1.1705,             0.00047513,             0.00047513,             0.00047513
                    389,                0.49725,                0.64839,                 1.1336,                0.90798,                0.93489,                0.96831,                0.86028,                0.52837,                0.67476,                 1.1705,             0.00047437,             0.00047437,             0.00047437
                    390,                0.50475,                 0.6613,                 1.1562,                0.91708,                0.90035,                0.96711,                0.85661,                0.54208,                0.66302,                 1.1779,             0.00047361,             0.00047361,             0.00047361
                    391,                0.51477,                0.62986,                 1.1806,                0.91708,                0.90035,                0.96711,                0.85661,                0.54208,                0.66302,                 1.1779,             0.00047285,             0.00047285,             0.00047285
                    392,                0.54777,                0.66207,                 1.1865,                0.90373,                0.89525,                  0.964,                0.85653,                0.53203,                0.66846,                 1.1692,             0.00047209,             0.00047209,             0.00047209
                    393,                 0.5019,                0.64453,                 1.1688,                0.90373,                0.89525,                  0.964,                0.85653,                0.53203,                0.66846,                 1.1692,             0.00047133,             0.00047133,             0.00047133
                    394,                0.52714,                0.64116,                 1.2023,                0.89841,                0.90878,                0.96494,                0.85997,                0.52169,                0.66986,                 1.1712,             0.00047057,             0.00047057,             0.00047057
                    395,                0.52616,                 0.7108,                 1.1354,                0.89841,                0.90878,                0.96494,                0.85997,                0.52169,                0.66986,                 1.1712,             0.00046981,             0.00046981,             0.00046981
                    396,                0.51048,                0.66378,                 1.1702,                0.87851,                0.96102,                0.96761,                0.85898,                0.55162,                0.66993,                 1.1978,             0.00046904,             0.00046904,             0.00046904
                    397,                 0.5258,                0.64154,                 1.1993,                0.87851,                0.96102,                0.96761,                0.85898,                0.55162,                0.66993,                 1.1978,             0.00046828,             0.00046828,             0.00046828
                    398,                0.54298,                 0.6789,                 1.1909,                0.88902,                0.93066,                0.97099,                0.85996,                0.55481,                0.68646,                 1.1979,             0.00046752,             0.00046752,             0.00046752
                    399,                0.52179,                0.65743,                 1.1827,                0.88902,                0.93066,                0.97099,                0.85996,                0.55481,                0.68646,                 1.1979,             0.00046676,             0.00046676,             0.00046676
                    400,                0.51987,                0.64501,                 1.1745,                0.93738,                0.91929,                0.97481,                0.86929,                0.52545,                0.64651,                  1.165,               0.000466,               0.000466,               0.000466
                    401,                0.56565,                0.69242,                 1.1582,                0.93738,                0.91929,                0.97481,                0.86929,                0.52545,                0.64651,                  1.165,             0.00046524,             0.00046524,             0.00046524
                    402,                0.54542,                0.66492,                 1.1787,                0.91168,                  0.937,                0.97499,                0.87523,                0.50257,                0.62603,                 1.1451,             0.00046448,             0.00046448,             0.00046448
                    403,                0.53994,                0.64019,                 1.1952,                0.91168,                  0.937,                0.97499,                0.87523,                0.50257,                0.62603,                 1.1451,             0.00046371,             0.00046371,             0.00046371
                    404,                0.47389,                0.61046,                 1.1414,                0.88503,                0.91283,                0.96491,                0.85332,                0.54935,                0.68617,                 1.1758,             0.00046295,             0.00046295,             0.00046295
                    405,                0.53941,                0.64164,                 1.1717,                0.88503,                0.91283,                0.96491,                0.85332,                0.54935,                0.68617,                 1.1758,             0.00046219,             0.00046219,             0.00046219
                    406,                0.52978,                0.61829,                 1.1743,                 0.8582,                0.91791,                0.95825,                0.85811,                0.51753,                0.73466,                 1.1527,             0.00046143,             0.00046143,             0.00046143
                    407,                0.54057,                0.63984,                 1.1811,                 0.8582,                0.91791,                0.95825,                0.85811,                0.51753,                0.73466,                 1.1527,             0.00046067,             0.00046067,             0.00046067
                    408,                0.55975,                0.63416,                 1.1917,                0.88058,                0.90975,                0.96131,                0.85433,                0.51326,                0.69462,                 1.1331,             0.00045991,             0.00045991,             0.00045991
                    409,                0.52952,                0.63698,                 1.1446,                0.88058,                0.90975,                0.96131,                0.85433,                0.51326,                0.69462,                 1.1331,             0.00045915,             0.00045915,             0.00045915
                    410,                0.55551,                0.65443,                 1.1807,                0.91285,                0.93258,                0.96891,                0.85571,                0.53959,                0.63889,                  1.145,             0.00045839,             0.00045839,             0.00045839
                    411,                0.55343,                0.68777,                 1.1585,                0.91285,                0.93258,                0.96891,                0.85571,                0.53959,                0.63889,                  1.145,             0.00045762,             0.00045762,             0.00045762
                    412,                0.53803,                0.64707,                 1.1651,                0.91898,                0.95625,                0.97507,                0.87089,                0.51571,                0.59267,                   1.14,             0.00045686,             0.00045686,             0.00045686
                    413,                0.52551,                0.64058,                 1.1698,                0.91898,                0.95625,                0.97507,                0.87089,                0.51571,                0.59267,                   1.14,              0.0004561,              0.0004561,              0.0004561
                    414,                0.54009,                0.62413,                 1.1933,                0.89432,                0.94387,                0.97589,                0.86709,                0.52981,                0.61159,                 1.1574,             0.00045534,             0.00045534,             0.00045534
                    415,                0.53161,                0.65224,                 1.1546,                0.89432,                0.94387,                0.97589,                0.86709,                0.52981,                0.61159,                 1.1574,             0.00045458,             0.00045458,             0.00045458
                    416,                0.53107,                0.62723,                 1.1719,                0.85414,                0.92162,                0.97045,                0.86017,                0.53548,                 0.6837,                 1.1678,             0.00045382,             0.00045382,             0.00045382
                    417,                0.56298,                0.64917,                  1.197,                0.85414,                0.92162,                0.97045,                0.86017,                0.53548,                 0.6837,                 1.1678,             0.00045306,             0.00045306,             0.00045306
                    418,                 0.5037,                0.59454,                 1.1528,                0.88732,                0.91541,                0.97229,                0.86528,                0.52737,                0.69455,                 1.1632,              0.0004523,              0.0004523,              0.0004523
                    419,                0.49485,                0.58481,                 1.1498,                0.88732,                0.91541,                0.97229,                0.86528,                0.52737,                0.69455,                 1.1632,             0.00045153,             0.00045153,             0.00045153
                    420,                 0.5273,                0.65362,                 1.1722,                0.92422,                0.93068,                0.97759,                0.87601,                0.50755,                0.65836,                 1.1592,             0.00045077,             0.00045077,             0.00045077
                    421,                0.51994,                0.62486,                 1.1679,                0.92422,                0.93068,                0.97759,                0.87601,                0.50755,                0.65836,                 1.1592,             0.00045001,             0.00045001,             0.00045001
                    422,                   0.54,                0.65541,                 1.1759,                0.93111,                0.95741,                0.97949,                0.87364,                0.51193,                0.62524,                 1.1617,             0.00044925,             0.00044925,             0.00044925
                    423,                 0.5077,                0.61299,                 1.1452,                0.93111,                0.95741,                0.97949,                0.87364,                0.51193,                0.62524,                 1.1617,             0.00044849,             0.00044849,             0.00044849
                    424,                0.52308,                0.62363,                 1.1757,                0.95903,                0.92174,                0.97707,                 0.8726,                0.51252,                0.62012,                 1.1539,             0.00044773,             0.00044773,             0.00044773
                    425,                0.49267,                0.62568,                 1.1165,                0.95903,                0.92174,                0.97707,                 0.8726,                0.51252,                0.62012,                 1.1539,             0.00044697,             0.00044697,             0.00044697
                    426,                0.54704,                 0.6224,                    1.2,                0.93827,                0.94393,                 0.9778,                0.86974,                0.53147,                0.60852,                 1.1544,              0.0004462,              0.0004462,              0.0004462
                    427,                0.52425,                0.62939,                 1.1418,                0.93827,                0.94393,                 0.9778,                0.86974,                0.53147,                0.60852,                 1.1544,             0.00044544,             0.00044544,             0.00044544
                    428,                0.50976,                0.62654,                 1.1662,                0.91685,                0.96518,                0.97847,                0.87549,                0.51274,                0.60039,                 1.1521,             0.00044468,             0.00044468,             0.00044468
                    429,                0.52424,                0.61005,                 1.1619,                0.91685,                0.96518,                0.97847,                0.87549,                0.51274,                0.60039,                 1.1521,             0.00044392,             0.00044392,             0.00044392
                    430,                 0.5761,                0.61704,                  1.203,                 0.9451,                0.93858,                0.97819,                0.87688,                0.52233,                0.58467,                 1.1618,             0.00044316,             0.00044316,             0.00044316
                    431,                0.54741,                0.64638,                 1.1684,                 0.9451,                0.93858,                0.97819,                0.87688,                0.52233,                0.58467,                 1.1618,              0.0004424,              0.0004424,              0.0004424
                    432,                0.50714,                0.61428,                 1.1311,                 0.9635,                0.93676,                0.97841,                0.87306,                  0.533,                0.57323,                 1.1566,             0.00044164,             0.00044164,             0.00044164
                    433,                 0.5138,                0.58282,                 1.1687,                 0.9635,                0.93676,                0.97841,                0.87306,                  0.533,                0.57323,                 1.1566,             0.00044088,             0.00044088,             0.00044088
                    434,                0.52225,                0.61725,                 1.1475,                0.94159,                0.94631,                0.97953,                0.86699,                0.55064,                0.57317,                 1.1618,             0.00044011,             0.00044011,             0.00044011
                    435,                0.56105,                0.63036,                 1.1806,                0.94159,                0.94631,                0.97953,                0.86699,                0.55064,                0.57317,                 1.1618,             0.00043935,             0.00043935,             0.00043935
                    436,                0.50308,                0.57529,                 1.1333,                0.90421,                0.93892,                0.97969,                0.85929,                0.57835,                0.67068,                 1.1817,             0.00043859,             0.00043859,             0.00043859
                    437,                0.55026,                0.63044,                 1.1752,                0.90421,                0.93892,                0.97969,                0.85929,                0.57835,                0.67068,                 1.1817,             0.00043783,             0.00043783,             0.00043783
                    438,                0.55199,                0.63339,                 1.1848,                0.85236,                0.93388,                0.97709,                0.87038,                0.53944,                0.77495,                 1.1559,             0.00043707,             0.00043707,             0.00043707
                    439,                0.48635,                0.60312,                  1.131,                0.85236,                0.93388,                0.97709,                0.87038,                0.53944,                0.77495,                 1.1559,             0.00043631,             0.00043631,             0.00043631
                    440,                0.50927,                0.61201,                 1.1429,                0.86845,                0.92584,                0.97652,                0.87349,                0.50627,                 0.7646,                 1.1327,             0.00043555,             0.00043555,             0.00043555
                    441,                0.53805,                0.64705,                 1.1376,                0.86845,                0.92584,                0.97652,                0.87349,                0.50627,                 0.7646,                 1.1327,             0.00043478,             0.00043478,             0.00043478
                    442,                0.50797,                 0.6147,                 1.1285,                0.89617,                0.94695,                 0.9767,                0.86459,                0.54078,                0.64076,                 1.1524,             0.00043402,             0.00043402,             0.00043402
                    443,                0.51473,                0.61023,                 1.1164,                0.89617,                0.94695,                 0.9767,                0.86459,                0.54078,                0.64076,                 1.1524,             0.00043326,             0.00043326,             0.00043326
                    444,                 0.5035,                0.59633,                 1.1421,                0.93834,                0.94902,                0.97897,                0.87311,                0.52125,                 0.5677,                 1.1354,              0.0004325,              0.0004325,              0.0004325
                    445,                 0.4797,                0.55769,                  1.167,                0.93834,                0.94902,                0.97897,                0.87311,                0.52125,                 0.5677,                 1.1354,             0.00043174,             0.00043174,             0.00043174
                    446,                0.50094,                0.58904,                 1.1401,                0.94359,                0.93081,                0.98068,                0.87326,                0.52089,                0.58922,                 1.1328,             0.00043098,             0.00043098,             0.00043098
                    447,                0.51664,                0.63676,                 1.1606,                0.94359,                0.93081,                0.98068,                0.87326,                0.52089,                0.58922,                 1.1328,             0.00043022,             0.00043022,             0.00043022
                    448,                0.54331,                0.66477,                 1.1533,                0.89948,                0.96842,                0.98028,                0.88015,                0.50901,                 0.5973,                 1.1262,             0.00042946,             0.00042946,             0.00042946
                    449,                0.53373,                 0.5965,                 1.2106,                0.89948,                0.96842,                0.98028,                0.88015,                0.50901,                 0.5973,                 1.1262,             0.00042869,             0.00042869,             0.00042869
                    450,                0.53082,                0.64281,                  1.127,                0.93147,                0.94493,                0.97818,                0.85419,                0.59763,                0.59604,                 1.1885,             0.00042793,             0.00042793,             0.00042793
                    451,                0.50783,                0.56936,                  1.141,                0.93147,                0.94493,                0.97818,                0.85419,                0.59763,                0.59604,                 1.1885,             0.00042717,             0.00042717,             0.00042717
                    452,                0.53188,                0.58802,                 1.1408,                0.92494,                0.94337,                0.97826,                0.84724,                0.62822,                 0.6125,                 1.2105,             0.00042641,             0.00042641,             0.00042641
                    453,                0.52764,                0.61646,                 1.1324,                0.92494,                0.94337,                0.97826,                0.84724,                0.62822,                 0.6125,                 1.2105,             0.00042565,             0.00042565,             0.00042565
                    454,                0.56414,                0.62023,                 1.1605,                0.90378,                 0.9697,                0.98174,                0.87304,                0.53719,                0.59371,                 1.1469,             0.00042489,             0.00042489,             0.00042489
                    455,                0.51419,                0.56203,                 1.1709,                0.90378,                 0.9697,                0.98174,                0.87304,                0.53719,                0.59371,                 1.1469,             0.00042413,             0.00042413,             0.00042413
                    456,                0.51341,                0.57895,                 1.1321,                0.93163,                0.94585,                0.98251,                0.87935,                0.51136,                0.59628,                 1.1291,             0.00042337,             0.00042337,             0.00042337
                    457,                0.50017,                0.57978,                 1.1282,                0.93163,                0.94585,                0.98251,                0.87935,                0.51136,                0.59628,                 1.1291,              0.0004226,              0.0004226,              0.0004226
                    458,                 0.5065,                0.65532,                 1.1233,                0.92771,                0.96762,                0.98299,                0.87391,                0.52511,                0.58704,                 1.1427,             0.00042184,             0.00042184,             0.00042184
                    459,                0.53249,                0.63813,                 1.1323,                0.92771,                0.96762,                0.98299,                0.87391,                0.52511,                0.58704,                 1.1427,             0.00042108,             0.00042108,             0.00042108
                    460,                0.49793,                0.58386,                 1.1212,                0.94191,                0.96223,                0.98042,                0.87732,                0.51656,                0.56503,                 1.1336,             0.00042032,             0.00042032,             0.00042032
